Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
1238571566,120,cuGetProcAddress,0,1832,29549,29549,20,mnistCUDNN_impr
1238571778,117,cuGetProcAddress,0,1833,29549,29549,20,mnistCUDNN_impr
1238571984,120,cuGetProcAddress,0,1834,29549,29549,20,mnistCUDNN_impr
1238572195,99,cuGetProcAddress,0,1835,29549,29549,20,mnistCUDNN_impr
1238572385,131,cuGetProcAddress,0,1836,29549,29549,20,mnistCUDNN_impr
1238572611,117,cuGetProcAddress,0,1837,29549,29549,20,mnistCUDNN_impr
1238572828,91,cuGetProcAddress,0,1838,29549,29549,20,mnistCUDNN_impr
1238573016,109,cuGetProcAddress,0,1839,29549,29549,20,mnistCUDNN_impr
1238573215,171,cuGetProcAddress,0,1840,29549,29549,20,mnistCUDNN_impr
1238573479,108,cuGetProcAddress,0,1841,29549,29549,20,mnistCUDNN_impr
1238573681,90,cuGetProcAddress,0,1842,29549,29549,20,mnistCUDNN_impr
1238573870,102,cuGetProcAddress,0,1843,29549,29549,20,mnistCUDNN_impr
1238574063,122,cuGetProcAddress,0,1844,29549,29549,20,mnistCUDNN_impr
1238574277,169,cuGetProcAddress,0,1845,29549,29549,20,mnistCUDNN_impr
1238574540,153,cuGetProcAddress,0,1846,29549,29549,20,mnistCUDNN_impr
1238574788,105,cuGetProcAddress,0,1847,29549,29549,20,mnistCUDNN_impr
1238574981,106,cuGetProcAddress,0,1848,29549,29549,20,mnistCUDNN_impr
1238575181,127,cuGetProcAddress,0,1849,29549,29549,20,mnistCUDNN_impr
1238575464,161,cuGetProcAddress,0,1850,29549,29549,20,mnistCUDNN_impr
1238575719,135,cuGetProcAddress,0,1851,29549,29549,20,mnistCUDNN_impr
1238575943,220,cuGetProcAddress,0,1852,29549,29549,20,mnistCUDNN_impr
1238576256,100,cuGetProcAddress,0,1853,29549,29549,20,mnistCUDNN_impr
1238576450,118,cuGetProcAddress,0,1854,29549,29549,20,mnistCUDNN_impr
1238576726,110,cuGetProcAddress,0,1855,29549,29549,20,mnistCUDNN_impr
1238576924,104,cuGetProcAddress,0,1856,29549,29549,20,mnistCUDNN_impr
1238577119,102,cuGetProcAddress,0,1857,29549,29549,20,mnistCUDNN_impr
1238577315,98,cuGetProcAddress,0,1858,29549,29549,20,mnistCUDNN_impr
1238577504,95,cuGetProcAddress,0,1859,29549,29549,20,mnistCUDNN_impr
1238577759,100,cuGetProcAddress,0,1860,29549,29549,20,mnistCUDNN_impr
1238577961,168,cuGetProcAddress,0,1861,29549,29549,20,mnistCUDNN_impr
1238578228,83,cuGetProcAddress,0,1862,29549,29549,20,mnistCUDNN_impr
1238578408,118,cuGetProcAddress,0,1863,29549,29549,20,mnistCUDNN_impr
1238578625,119,cuGetProcAddress,0,1864,29549,29549,20,mnistCUDNN_impr
1238578840,176,cuGetProcAddress,0,1865,29549,29549,20,mnistCUDNN_impr
1238579111,172,cuGetProcAddress,0,1866,29549,29549,20,mnistCUDNN_impr
1238579382,94,cuGetProcAddress,0,1867,29549,29549,20,mnistCUDNN_impr
1238579571,103,cuGetProcAddress,0,1868,29549,29549,20,mnistCUDNN_impr
1238579775,96,cuGetProcAddress,0,1869,29549,29549,20,mnistCUDNN_impr
1238579966,169,cuGetProcAddress,0,1870,29549,29549,20,mnistCUDNN_impr
1238580256,84,cuGetProcAddress,0,1871,29549,29549,20,mnistCUDNN_impr
1238580437,73,cuGetProcAddress,0,1872,29549,29549,20,mnistCUDNN_impr
1238580600,116,cuGetProcAddress,0,1873,29549,29549,20,mnistCUDNN_impr
1238580812,109,cuGetProcAddress,0,1874,29549,29549,20,mnistCUDNN_impr
1238581079,93,cuGetProcAddress,0,1875,29549,29549,20,mnistCUDNN_impr
1238581267,105,cuGetProcAddress,0,1876,29549,29549,20,mnistCUDNN_impr
1238581465,96,cuGetProcAddress,0,1877,29549,29549,20,mnistCUDNN_impr
1238581652,104,cuGetProcAddress,0,1878,29549,29549,20,mnistCUDNN_impr
1238581850,104,cuGetProcAddress,0,1879,29549,29549,20,mnistCUDNN_impr
1238582052,96,cuGetProcAddress,0,1880,29549,29549,20,mnistCUDNN_impr
1238582243,119,cuGetProcAddress,0,1881,29549,29549,20,mnistCUDNN_impr
1238582457,111,cuGetProcAddress,0,1882,29549,29549,20,mnistCUDNN_impr
1238582661,142,cuGetProcAddress,0,1883,29549,29549,20,mnistCUDNN_impr
1238582917,132,cuGetProcAddress,0,1884,29549,29549,20,mnistCUDNN_impr
1238583147,158,cuGetProcAddress,0,1885,29549,29549,20,mnistCUDNN_impr
1238583402,141,cuGetProcAddress,0,1886,29549,29549,20,mnistCUDNN_impr
1238583639,118,cuGetProcAddress,0,1887,29549,29549,20,mnistCUDNN_impr
1238583851,101,cuGetProcAddress,0,1888,29549,29549,20,mnistCUDNN_impr
1238584046,123,cuGetProcAddress,0,1889,29549,29549,20,mnistCUDNN_impr
1238584260,181,cuGetProcAddress,0,1890,29549,29549,20,mnistCUDNN_impr
1238584538,120,cuGetProcAddress,0,1891,29549,29549,20,mnistCUDNN_impr
1238584752,102,cuGetProcAddress,0,1892,29549,29549,20,mnistCUDNN_impr
1238584957,90,cuGetProcAddress,0,1893,29549,29549,20,mnistCUDNN_impr
1238585144,104,cuGetProcAddress,0,1894,29549,29549,20,mnistCUDNN_impr
1238585340,89,cuGetProcAddress,0,1895,29549,29549,20,mnistCUDNN_impr
1238585523,85,cuGetProcAddress,0,1896,29549,29549,20,mnistCUDNN_impr
1238585705,89,cuGetProcAddress,0,1897,29549,29549,20,mnistCUDNN_impr
1238585889,87,cuGetProcAddress,0,1898,29549,29549,20,mnistCUDNN_impr
1238586067,159,cuGetProcAddress,0,1899,29549,29549,20,mnistCUDNN_impr
1238586316,126,cuGetProcAddress,0,1900,29549,29549,20,mnistCUDNN_impr
1238586538,110,cuGetProcAddress,0,1901,29549,29549,20,mnistCUDNN_impr
1238586761,104,cuGetProcAddress,0,1902,29549,29549,20,mnistCUDNN_impr
1238586960,79,cuGetProcAddress,0,1903,29549,29549,20,mnistCUDNN_impr
1238587150,74,cuGetProcAddress,0,1904,29549,29549,20,mnistCUDNN_impr
1238587316,116,cuGetProcAddress,0,1905,29549,29549,20,mnistCUDNN_impr
1238587526,112,cuGetProcAddress,0,1906,29549,29549,20,mnistCUDNN_impr
1238587730,115,cuGetProcAddress,0,1907,29549,29549,20,mnistCUDNN_impr
1238587940,111,cuGetProcAddress,0,1908,29549,29549,20,mnistCUDNN_impr
1238588147,129,cuGetProcAddress,0,1909,29549,29549,20,mnistCUDNN_impr
1238588369,106,cuGetProcAddress,0,1910,29549,29549,20,mnistCUDNN_impr
1238588570,108,cuGetProcAddress,0,1911,29549,29549,20,mnistCUDNN_impr
1238588770,104,cuGetProcAddress,0,1912,29549,29549,20,mnistCUDNN_impr
1238588981,179,cuGetProcAddress,0,1913,29549,29549,20,mnistCUDNN_impr
1238589267,113,cuGetProcAddress,0,1914,29549,29549,20,mnistCUDNN_impr
1238589474,94,cuGetProcAddress,0,1915,29549,29549,20,mnistCUDNN_impr
1238589667,108,cuGetProcAddress,0,1916,29549,29549,20,mnistCUDNN_impr
1238589867,93,cuGetProcAddress,0,1917,29549,29549,20,mnistCUDNN_impr
1238590055,109,cuGetProcAddress,0,1918,29549,29549,20,mnistCUDNN_impr
1238590257,114,cuGetProcAddress,0,1919,29549,29549,20,mnistCUDNN_impr
1238590459,98,cuGetProcAddress,0,1920,29549,29549,20,mnistCUDNN_impr
1238590651,161,cuGetProcAddress,0,1921,29549,29549,20,mnistCUDNN_impr
1238590907,161,cuGetProcAddress,0,1922,29549,29549,20,mnistCUDNN_impr
1238591165,164,cuGetProcAddress,0,1923,29549,29549,20,mnistCUDNN_impr
1238591423,119,cuGetProcAddress,0,1924,29549,29549,20,mnistCUDNN_impr
1238591700,164,cuGetProcAddress,0,1925,29549,29549,20,mnistCUDNN_impr
1238591958,163,cuGetProcAddress,0,1926,29549,29549,20,mnistCUDNN_impr
1238592218,91,cuGetProcAddress,0,1927,29549,29549,20,mnistCUDNN_impr
1238592402,151,cuGetProcAddress,0,1928,29549,29549,20,mnistCUDNN_impr
1238592650,126,cuGetProcAddress,0,1929,29549,29549,20,mnistCUDNN_impr
1238592871,155,cuGetProcAddress,0,1930,29549,29549,20,mnistCUDNN_impr
1238593123,138,cuGetProcAddress,0,1931,29549,29549,20,mnistCUDNN_impr
1238593358,122,cuGetProcAddress,0,1932,29549,29549,20,mnistCUDNN_impr
1238593576,162,cuGetProcAddress,0,1933,29549,29549,20,mnistCUDNN_impr
1238593835,246,cuGetProcAddress,0,1934,29549,29549,20,mnistCUDNN_impr
1238594179,165,cuGetProcAddress,0,1935,29549,29549,20,mnistCUDNN_impr
1238594440,134,cuGetProcAddress,0,1936,29549,29549,20,mnistCUDNN_impr
1238594669,133,cuGetProcAddress,0,1937,29549,29549,20,mnistCUDNN_impr
1238594898,143,cuGetProcAddress,0,1938,29549,29549,20,mnistCUDNN_impr
1238595138,107,cuGetProcAddress,0,1939,29549,29549,20,mnistCUDNN_impr
1238595341,163,cuGetProcAddress,0,1940,29549,29549,20,mnistCUDNN_impr
1238595598,133,cuGetProcAddress,0,1941,29549,29549,20,mnistCUDNN_impr
1238595825,146,cuGetProcAddress,0,1942,29549,29549,20,mnistCUDNN_impr
1238596072,137,cuGetProcAddress,0,1943,29549,29549,20,mnistCUDNN_impr
1238596303,152,cuGetProcAddress,0,1944,29549,29549,20,mnistCUDNN_impr
1238596611,157,cuGetProcAddress,0,1945,29549,29549,20,mnistCUDNN_impr
1238596865,142,cuGetProcAddress,0,1946,29549,29549,20,mnistCUDNN_impr
1238597105,130,cuGetProcAddress,0,1947,29549,29549,20,mnistCUDNN_impr
1238597330,114,cuGetProcAddress,0,1948,29549,29549,20,mnistCUDNN_impr
1238597539,111,cuGetProcAddress,0,1949,29549,29549,20,mnistCUDNN_impr
1238597758,96,cuGetProcAddress,0,1950,29549,29549,20,mnistCUDNN_impr
1238597947,94,cuGetProcAddress,0,1951,29549,29549,20,mnistCUDNN_impr
1238598135,111,cuGetProcAddress,0,1952,29549,29549,20,mnistCUDNN_impr
1238598342,123,cuGetProcAddress,0,1953,29549,29549,20,mnistCUDNN_impr
1238598575,269,cuGetProcAddress,0,1954,29549,29549,20,mnistCUDNN_impr
1238599008,144,cuGetProcAddress,0,1955,29549,29549,20,mnistCUDNN_impr
1238599247,97,cuGetProcAddress,0,1956,29549,29549,20,mnistCUDNN_impr
1238599437,106,cuGetProcAddress,0,1957,29549,29549,20,mnistCUDNN_impr
1238599637,87,cuGetProcAddress,0,1958,29549,29549,20,mnistCUDNN_impr
1238599818,102,cuGetProcAddress,0,1959,29549,29549,20,mnistCUDNN_impr
1238600012,120,cuGetProcAddress,0,1960,29549,29549,20,mnistCUDNN_impr
1238600223,219,cuGetProcAddress,0,1961,29549,29549,20,mnistCUDNN_impr
1238600535,144,cuGetProcAddress,0,1962,29549,29549,20,mnistCUDNN_impr
1238600772,175,cuGetProcAddress,0,1963,29549,29549,20,mnistCUDNN_impr
1238601044,148,cuGetProcAddress,0,1964,29549,29549,20,mnistCUDNN_impr
1238601284,124,cuGetProcAddress,0,1965,29549,29549,20,mnistCUDNN_impr
1238601500,120,cuGetProcAddress,0,1966,29549,29549,20,mnistCUDNN_impr
1238601728,132,cuGetProcAddress,0,1967,29549,29549,20,mnistCUDNN_impr
1238601950,106,cuGetProcAddress,0,1968,29549,29549,20,mnistCUDNN_impr
1238602148,110,cuGetProcAddress,0,1969,29549,29549,20,mnistCUDNN_impr
1238602351,98,cuGetProcAddress,0,1970,29549,29549,20,mnistCUDNN_impr
1238602542,112,cuGetProcAddress,0,1971,29549,29549,20,mnistCUDNN_impr
1238602762,94,cuGetProcAddress,0,1972,29549,29549,20,mnistCUDNN_impr
1238602947,109,cuGetProcAddress,0,1973,29549,29549,20,mnistCUDNN_impr
1238603148,102,cuGetProcAddress,0,1974,29549,29549,20,mnistCUDNN_impr
1238603341,108,cuGetProcAddress,0,1975,29549,29549,20,mnistCUDNN_impr
1238603541,177,cuGetProcAddress,0,1976,29549,29549,20,mnistCUDNN_impr
1238603810,137,cuGetProcAddress,0,1977,29549,29549,20,mnistCUDNN_impr
1238604040,130,cuGetProcAddress,0,1978,29549,29549,20,mnistCUDNN_impr
1238604268,93,cuGetProcAddress,0,1979,29549,29549,20,mnistCUDNN_impr
1238604453,131,cuGetProcAddress,0,1980,29549,29549,20,mnistCUDNN_impr
1238604673,129,cuGetProcAddress,0,1981,29549,29549,20,mnistCUDNN_impr
1238604892,94,cuGetProcAddress,0,1982,29549,29549,20,mnistCUDNN_impr
1238605098,118,cuGetProcAddress,0,1983,29549,29549,20,mnistCUDNN_impr
1238605316,123,cuGetProcAddress,0,1984,29549,29549,20,mnistCUDNN_impr
1238605532,168,cuGetProcAddress,0,1985,29549,29549,20,mnistCUDNN_impr
1238605796,182,cuGetProcAddress,0,1986,29549,29549,20,mnistCUDNN_impr
1238606076,95,cuGetProcAddress,0,1987,29549,29549,20,mnistCUDNN_impr
1238606265,117,cuGetProcAddress,0,1988,29549,29549,20,mnistCUDNN_impr
1238606475,175,cuGetProcAddress,0,1989,29549,29549,20,mnistCUDNN_impr
1238606746,88,cuGetProcAddress,0,1990,29549,29549,20,mnistCUDNN_impr
1238606931,144,cuGetProcAddress,0,1991,29549,29549,20,mnistCUDNN_impr
1238607170,133,cuGetProcAddress,0,1992,29549,29549,20,mnistCUDNN_impr
1238607407,129,cuGetProcAddress,0,1993,29549,29549,20,mnistCUDNN_impr
1238607633,131,cuGetProcAddress,0,1994,29549,29549,20,mnistCUDNN_impr
1238607851,113,cuGetProcAddress,0,1995,29549,29549,20,mnistCUDNN_impr
1238608058,133,cuGetProcAddress,0,1996,29549,29549,20,mnistCUDNN_impr
1238608292,191,cuGetProcAddress,0,1997,29549,29549,20,mnistCUDNN_impr
1238608587,252,cuGetProcAddress,0,1998,29549,29549,20,mnistCUDNN_impr
1238608933,131,cuGetProcAddress,0,1999,29549,29549,20,mnistCUDNN_impr
1238609160,126,cuGetProcAddress,0,2000,29549,29549,20,mnistCUDNN_impr
1238609394,158,cuGetProcAddress,0,2001,29549,29549,20,mnistCUDNN_impr
1238609648,209,cuGetProcAddress,0,2002,29549,29549,20,mnistCUDNN_impr
1238609954,133,cuGetProcAddress,0,2003,29549,29549,20,mnistCUDNN_impr
1238610185,169,cuGetProcAddress,0,2004,29549,29549,20,mnistCUDNN_impr
1238610444,159,cuGetProcAddress,0,2005,29549,29549,20,mnistCUDNN_impr
1238610699,128,cuGetProcAddress,0,2006,29549,29549,20,mnistCUDNN_impr
1238610922,132,cuGetProcAddress,0,2007,29549,29549,20,mnistCUDNN_impr
1238611148,137,cuGetProcAddress,0,2008,29549,29549,20,mnistCUDNN_impr
1238611378,102,cuGetProcAddress,0,2009,29549,29549,20,mnistCUDNN_impr
1238611584,163,cuGetProcAddress,0,2010,29549,29549,20,mnistCUDNN_impr
1238611843,142,cuGetProcAddress,0,2011,29549,29549,20,mnistCUDNN_impr
1238612080,83,cuGetProcAddress,0,2012,29549,29549,20,mnistCUDNN_impr
1238612260,199,cuGetProcAddress,0,2013,29549,29549,20,mnistCUDNN_impr
1238612556,119,cuGetProcAddress,0,2014,29549,29549,20,mnistCUDNN_impr
1238612771,88,cuGetProcAddress,0,2015,29549,29549,20,mnistCUDNN_impr
1238612950,153,cuGetProcAddress,0,2016,29549,29549,20,mnistCUDNN_impr
1238613194,128,cuGetProcAddress,0,2017,29549,29549,20,mnistCUDNN_impr
1238613419,129,cuGetProcAddress,0,2018,29549,29549,20,mnistCUDNN_impr
1238613647,214,cuGetProcAddress,0,2019,29549,29549,20,mnistCUDNN_impr
1238613955,124,cuGetProcAddress,0,2020,29549,29549,20,mnistCUDNN_impr
1238614172,144,cuGetProcAddress,0,2021,29549,29549,20,mnistCUDNN_impr
1238614407,98,cuGetProcAddress,0,2022,29549,29549,20,mnistCUDNN_impr
1238614598,96,cuGetProcAddress,0,2023,29549,29549,20,mnistCUDNN_impr
1238614783,80,cuGetProcAddress,0,2024,29549,29549,20,mnistCUDNN_impr
1238614957,112,cuGetProcAddress,0,2025,29549,29549,20,mnistCUDNN_impr
1238615179,107,cuGetProcAddress,0,2026,29549,29549,20,mnistCUDNN_impr
1238615381,92,cuGetProcAddress,0,2027,29549,29549,20,mnistCUDNN_impr
1238615563,91,cuGetProcAddress,0,2028,29549,29549,20,mnistCUDNN_impr
1238615749,90,cuGetProcAddress,0,2029,29549,29549,20,mnistCUDNN_impr
1238615932,116,cuGetProcAddress,0,2030,29549,29549,20,mnistCUDNN_impr
1238616133,109,cuGetProcAddress,0,2031,29549,29549,20,mnistCUDNN_impr
1238616331,100,cuGetProcAddress,0,2032,29549,29549,20,mnistCUDNN_impr
1238616521,91,cuGetProcAddress,0,2033,29549,29549,20,mnistCUDNN_impr
1238616701,89,cuGetProcAddress,0,2034,29549,29549,20,mnistCUDNN_impr
1238616879,81,cuGetProcAddress,0,2035,29549,29549,20,mnistCUDNN_impr
1238617054,113,cuGetProcAddress,0,2036,29549,29549,20,mnistCUDNN_impr
1238617256,108,cuGetProcAddress,0,2037,29549,29549,20,mnistCUDNN_impr
1238617457,90,cuGetProcAddress,0,2038,29549,29549,20,mnistCUDNN_impr
1238617638,92,cuGetProcAddress,0,2039,29549,29549,20,mnistCUDNN_impr
1238617821,109,cuGetProcAddress,0,2040,29549,29549,20,mnistCUDNN_impr
1238618021,111,cuGetProcAddress,0,2041,29549,29549,20,mnistCUDNN_impr
1238618224,91,cuGetProcAddress,0,2042,29549,29549,20,mnistCUDNN_impr
1238618407,85,cuGetProcAddress,0,2043,29549,29549,20,mnistCUDNN_impr
1238618582,131,cuGetProcAddress,0,2044,29549,29549,20,mnistCUDNN_impr
1238618804,127,cuGetProcAddress,0,2045,29549,29549,20,mnistCUDNN_impr
1238619026,126,cuGetProcAddress,0,2046,29549,29549,20,mnistCUDNN_impr
1238619243,132,cuGetProcAddress,0,2047,29549,29549,20,mnistCUDNN_impr
1238619468,135,cuGetProcAddress,0,2048,29549,29549,20,mnistCUDNN_impr
1238619695,146,cuGetProcAddress,0,2049,29549,29549,20,mnistCUDNN_impr
1238619935,137,cuGetProcAddress,0,2050,29549,29549,20,mnistCUDNN_impr
1238620166,130,cuGetProcAddress,0,2051,29549,29549,20,mnistCUDNN_impr
1238620390,136,cuGetProcAddress,0,2052,29549,29549,20,mnistCUDNN_impr
1238620620,103,cuGetProcAddress,0,2053,29549,29549,20,mnistCUDNN_impr
1238620813,162,cuGetProcAddress,0,2054,29549,29549,20,mnistCUDNN_impr
1238621072,118,cuGetProcAddress,0,2055,29549,29549,20,mnistCUDNN_impr
1238621285,95,cuGetProcAddress,0,2056,29549,29549,20,mnistCUDNN_impr
1238621474,99,cuGetProcAddress,0,2057,29549,29549,20,mnistCUDNN_impr
1238621660,95,cuGetProcAddress,0,2058,29549,29549,20,mnistCUDNN_impr
1238621855,116,cuGetProcAddress,0,2059,29549,29549,20,mnistCUDNN_impr
1238622080,104,cuGetProcAddress,0,2060,29549,29549,20,mnistCUDNN_impr
1238622275,117,cuGetProcAddress,0,2061,29549,29549,20,mnistCUDNN_impr
1238622483,129,cuGetProcAddress,0,2062,29549,29549,20,mnistCUDNN_impr
1238622707,97,cuGetProcAddress,0,2063,29549,29549,20,mnistCUDNN_impr
1238622898,123,cuGetProcAddress,0,2064,29549,29549,20,mnistCUDNN_impr
1238623113,154,cuGetProcAddress,0,2065,29549,29549,20,mnistCUDNN_impr
1238624447,1240,cuInit,0,2067,29549,29549,20,mnistCUDNN_impr
1238627418,95,cuModuleGetLoadingMode,0,2068,29549,29549,20,mnistCUDNN_impr
1238804365,11465992,cudaLaunchKernel,0,2172,29549,29549,20,mnistCUDNN_impr
1250498561,19804410,cudaLaunchKernel,0,2174,29549,29549,20,mnistCUDNN_impr
1270520642,16724,cudaMalloc,0,2176,29549,29549,20,mnistCUDNN_impr
1270742763,45782,cudaLaunchKernel,0,2177,29549,29549,20,mnistCUDNN_impr
1270804568,121766,cudaMalloc,0,2179,29549,29549,20,mnistCUDNN_impr
1271081935,12353,cudaLaunchKernel,0,2180,29549,29549,20,mnistCUDNN_impr
1271102032,6007,cudaLaunchKernel,0,2182,29549,29549,20,mnistCUDNN_impr
1271116363,7179,cudaMalloc,0,2184,29549,29549,20,mnistCUDNN_impr
1271126659,5600,cudaLaunchKernel,0,2185,29549,29549,20,mnistCUDNN_impr
1271505992,8573,cudaMalloc,0,2187,29549,29549,20,mnistCUDNN_impr
1271843916,714,cuGetProcAddress,0,2188,29549,29549,20,mnistCUDNN_impr
1271844910,380,cuGetProcAddress,0,2189,29549,29549,20,mnistCUDNN_impr
1271845406,138,cuGetProcAddress,0,2190,29549,29549,20,mnistCUDNN_impr
1271845654,404,cuGetProcAddress,0,2191,29549,29549,20,mnistCUDNN_impr
1271846171,300,cuGetProcAddress,0,2192,29549,29549,20,mnistCUDNN_impr
1271846579,314,cuGetProcAddress,0,2193,29549,29549,20,mnistCUDNN_impr
1271847017,279,cuGetProcAddress,0,2194,29549,29549,20,mnistCUDNN_impr
1271847401,230,cuGetProcAddress,0,2195,29549,29549,20,mnistCUDNN_impr
1271847736,233,cuGetProcAddress,0,2196,29549,29549,20,mnistCUDNN_impr
1271848073,325,cuGetProcAddress,0,2197,29549,29549,20,mnistCUDNN_impr
1271848501,250,cuGetProcAddress,0,2198,29549,29549,20,mnistCUDNN_impr
1271848853,285,cuGetProcAddress,0,2199,29549,29549,20,mnistCUDNN_impr
1271849249,237,cuGetProcAddress,0,2200,29549,29549,20,mnistCUDNN_impr
1271849592,357,cuGetProcAddress,0,2201,29549,29549,20,mnistCUDNN_impr
1271850053,319,cuGetProcAddress,0,2202,29549,29549,20,mnistCUDNN_impr
1271850475,242,cuGetProcAddress,0,2203,29549,29549,20,mnistCUDNN_impr
1271850834,231,cuGetProcAddress,0,2204,29549,29549,20,mnistCUDNN_impr
1271851168,227,cuGetProcAddress,0,2205,29549,29549,20,mnistCUDNN_impr
1271851501,164,cuGetProcAddress,0,2206,29549,29549,20,mnistCUDNN_impr
1271851758,255,cuGetProcAddress,0,2207,29549,29549,20,mnistCUDNN_impr
1271852109,194,cuGetProcAddress,0,2208,29549,29549,20,mnistCUDNN_impr
1271852394,308,cuGetProcAddress,0,2209,29549,29549,20,mnistCUDNN_impr
1271852795,101,cuGetProcAddress,0,2210,29549,29549,20,mnistCUDNN_impr
1271852981,240,cuGetProcAddress,0,2211,29549,29549,20,mnistCUDNN_impr
1271853325,461,cuGetProcAddress,0,2212,29549,29549,20,mnistCUDNN_impr
1271853882,112,cuGetProcAddress,0,2213,29549,29549,20,mnistCUDNN_impr
1271854090,105,cuGetProcAddress,0,2214,29549,29549,20,mnistCUDNN_impr
1271854291,242,cuGetProcAddress,0,2215,29549,29549,20,mnistCUDNN_impr
1271854633,98,cuGetProcAddress,0,2216,29549,29549,20,mnistCUDNN_impr
1271854824,162,cuGetProcAddress,0,2217,29549,29549,20,mnistCUDNN_impr
1271855079,99,cuGetProcAddress,0,2218,29549,29549,20,mnistCUDNN_impr
1271855268,133,cuGetProcAddress,0,2219,29549,29549,20,mnistCUDNN_impr
1271855493,228,cuGetProcAddress,0,2220,29549,29549,20,mnistCUDNN_impr
1271855829,162,cuGetProcAddress,0,2221,29549,29549,20,mnistCUDNN_impr
1271856084,188,cuGetProcAddress,0,2222,29549,29549,20,mnistCUDNN_impr
1271856367,240,cuGetProcAddress,0,2223,29549,29549,20,mnistCUDNN_impr
1271856698,138,cuGetProcAddress,0,2224,29549,29549,20,mnistCUDNN_impr
1271856931,299,cuGetProcAddress,0,2225,29549,29549,20,mnistCUDNN_impr
1271857326,278,cuGetProcAddress,0,2226,29549,29549,20,mnistCUDNN_impr
1271857699,118,cuGetProcAddress,0,2227,29549,29549,20,mnistCUDNN_impr
1271857980,207,cuGetProcAddress,0,2228,29549,29549,20,mnistCUDNN_impr
1271858281,211,cuGetProcAddress,0,2229,29549,29549,20,mnistCUDNN_impr
1271858584,102,cuGetProcAddress,0,2230,29549,29549,20,mnistCUDNN_impr
1271858780,221,cuGetProcAddress,0,2231,29549,29549,20,mnistCUDNN_impr
1271859092,210,cuGetProcAddress,0,2232,29549,29549,20,mnistCUDNN_impr
1271859422,172,cuGetProcAddress,0,2233,29549,29549,20,mnistCUDNN_impr
1271859689,244,cuGetProcAddress,0,2234,29549,29549,20,mnistCUDNN_impr
1271860029,207,cuGetProcAddress,0,2235,29549,29549,20,mnistCUDNN_impr
1271860341,117,cuGetProcAddress,0,2236,29549,29549,20,mnistCUDNN_impr
1271860550,153,cuGetProcAddress,0,2237,29549,29549,20,mnistCUDNN_impr
1271860797,211,cuGetProcAddress,0,2238,29549,29549,20,mnistCUDNN_impr
1271861102,532,cuGetProcAddress,0,2239,29549,29549,20,mnistCUDNN_impr
1271861752,240,cuGetProcAddress,0,2240,29549,29549,20,mnistCUDNN_impr
1271862083,245,cuGetProcAddress,0,2241,29549,29549,20,mnistCUDNN_impr
1271862423,185,cuGetProcAddress,0,2242,29549,29549,20,mnistCUDNN_impr
1271862702,147,cuGetProcAddress,0,2243,29549,29549,20,mnistCUDNN_impr
1271862943,91,cuGetProcAddress,0,2244,29549,29549,20,mnistCUDNN_impr
1271863126,103,cuGetProcAddress,0,2245,29549,29549,20,mnistCUDNN_impr
1271863323,102,cuGetProcAddress,0,2246,29549,29549,20,mnistCUDNN_impr
1271863517,212,cuGetProcAddress,0,2247,29549,29549,20,mnistCUDNN_impr
1271863824,136,cuGetProcAddress,0,2248,29549,29549,20,mnistCUDNN_impr
1271864054,154,cuGetProcAddress,0,2249,29549,29549,20,mnistCUDNN_impr
1271864303,93,cuGetProcAddress,0,2250,29549,29549,20,mnistCUDNN_impr
1271864489,176,cuGetProcAddress,0,2251,29549,29549,20,mnistCUDNN_impr
1271864766,119,cuGetProcAddress,0,2252,29549,29549,20,mnistCUDNN_impr
1271864981,175,cuGetProcAddress,0,2253,29549,29549,20,mnistCUDNN_impr
1271865257,154,cuGetProcAddress,0,2254,29549,29549,20,mnistCUDNN_impr
1271865521,184,cuGetProcAddress,0,2255,29549,29549,20,mnistCUDNN_impr
1271865799,160,cuGetProcAddress,0,2256,29549,29549,20,mnistCUDNN_impr
1271866057,303,cuGetProcAddress,0,2257,29549,29549,20,mnistCUDNN_impr
1271866449,108,cuGetProcAddress,0,2258,29549,29549,20,mnistCUDNN_impr
1271866650,216,cuGetProcAddress,0,2259,29549,29549,20,mnistCUDNN_impr
1271866963,124,cuGetProcAddress,0,2260,29549,29549,20,mnistCUDNN_impr
1271867182,221,cuGetProcAddress,0,2261,29549,29549,20,mnistCUDNN_impr
1271867502,94,cuGetProcAddress,0,2262,29549,29549,20,mnistCUDNN_impr
1271867689,215,cuGetProcAddress,0,2263,29549,29549,20,mnistCUDNN_impr
1271868001,238,cuGetProcAddress,0,2264,29549,29549,20,mnistCUDNN_impr
1271868341,179,cuGetProcAddress,0,2265,29549,29549,20,mnistCUDNN_impr
1271868630,182,cuGetProcAddress,0,2266,29549,29549,20,mnistCUDNN_impr
1271868916,105,cuGetProcAddress,0,2267,29549,29549,20,mnistCUDNN_impr
1271869117,169,cuGetProcAddress,0,2268,29549,29549,20,mnistCUDNN_impr
1271869379,111,cuGetProcAddress,0,2269,29549,29549,20,mnistCUDNN_impr
1271869581,231,cuGetProcAddress,0,2270,29549,29549,20,mnistCUDNN_impr
1271869906,144,cuGetProcAddress,0,2271,29549,29549,20,mnistCUDNN_impr
1271870152,132,cuGetProcAddress,0,2272,29549,29549,20,mnistCUDNN_impr
1271870379,270,cuGetProcAddress,0,2273,29549,29549,20,mnistCUDNN_impr
