Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
1315390061,1824,2850,1,1,10,128,1,1,28,0.001,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)"
1315409069,1600,2854,1,1,1,16,8,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void softmax_fw_small_kernel<float, float, (int)2, (int)1, (int)16, (int)1>(T1 *, const T1 *, int, int, int, T2, T2)"
1315416973,1088,2856,,,,,,,,,,0.000,36.765,Device,Pageable,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Host]
1315679470,576,2880,,,,,,,,,,0.003,5444.444,Pageable,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Host-to-Device]
1315775662,3136,2882,25,1,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1315788046,2112,2884,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1315802926,1888,2887,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1315968463,17536,2890,25,1,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1315986863,2112,2892,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1315995343,1920,2895,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316008911,2400,2898,2,8,1,196,1,1,40,0.000,0.003,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void cudnn::pooling_fw_4d_kernel<float, float, cudnn::maxpooling_func<float, float, (cudnnNanPropagation_t)1>, (cudnnPoolingMode_t)0, (bool)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnPoolingStruct, T2, T2, int, cudnn::reduced_divisor, cudnn::reduced_divisor)"
1316098127,18944,2901,7,2,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1316117903,2080,2903,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316122895,1888,2906,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316208815,32385,2909,7,2,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1316241936,2112,2911,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316244784,1856,2914,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316247408,2400,2917,1,8,1,98,2,1,40,0.000,0.003,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void cudnn::pooling_fw_4d_kernel<float, float, cudnn::maxpooling_func<float, float, (cudnnNanPropagation_t)1>, (cudnnPoolingMode_t)0, (bool)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnPoolingStruct, T2, T2, int, cudnn::reduced_divisor, cudnn::reduced_divisor)"
1316369072,30304,2920,2,4,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1316400144,2080,2922,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316402928,1824,2925,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316479984,53441,2928,2,4,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1316534161,2048,2930,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316536945,1856,2933,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316539537,2400,2936,1,3,1,18,11,1,40,0.000,0.003,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void cudnn::pooling_fw_4d_kernel<float, float, cudnn::maxpooling_func<float, float, (cudnnNanPropagation_t)1>, (cudnnPoolingMode_t)0, (bool)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnPoolingStruct, T2, T2, int, cudnn::reduced_divisor, cudnn::reduced_divisor)"
1316542641,1248,2939,,,,,,,,,,0.002,1641.026,Device,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Device]
1316548049,5984,2941,32,1,1,32,16,1,128,0.000,0.002,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)9, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
1316562609,1760,2944,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316575089,1184,2947,,,,,,,,,,0.001,864.864,Device,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Device]
1316586129,3360,2949,32,1,1,128,1,1,47,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)"
1316599409,1664,2952,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1316611441,1216,2955,,,,,,,,,,0.000,32.895,Device,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Device]
1316626545,1728,2959,3,1,10,128,1,1,30,0.001,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void dot_kernel<float, (int)128, (int)0, cublasDotParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>>(T4)"
1316631185,1664,2960,1,1,10,128,1,1,28,0.001,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)"
1316647857,1568,2964,1,1,1,16,8,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void softmax_fw_small_kernel<float, float, (int)2, (int)1, (int)16, (int)1>(T1 *, const T1 *, int, int, int, T2, T2)"
1316655281,832,2966,,,,,,,,,,0.000,48.077,Device,Pageable,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Host]
1316913554,544,2990,,,,,,,,,,0.003,5764.705,Pageable,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Host-to-Device]
1317009554,3136,2992,25,1,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1317022162,2080,2994,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317036434,1952,2997,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317199923,15296,3000,25,1,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1317215955,2112,3002,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317227219,1888,3005,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317241107,2432,3008,2,8,1,196,1,1,40,0.000,0.003,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void cudnn::pooling_fw_4d_kernel<float, float, cudnn::maxpooling_func<float, float, (cudnnNanPropagation_t)1>, (cudnnPoolingMode_t)0, (bool)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnPoolingStruct, T2, T2, int, cudnn::reduced_divisor, cudnn::reduced_divisor)"
1317336979,15200,3011,7,2,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1317352979,2080,3013,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317362003,1856,3016,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317448820,27968,3019,7,2,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1317477588,2080,3021,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317480372,1856,3024,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317485492,2368,3027,1,8,1,98,2,1,40,0.000,0.003,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void cudnn::pooling_fw_4d_kernel<float, float, cudnn::maxpooling_func<float, float, (cudnnNanPropagation_t)1>, (cudnnPoolingMode_t)0, (bool)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnPoolingStruct, T2, T2, int, cudnn::reduced_divisor, cudnn::reduced_divisor)"
1317572628,28000,3030,2,4,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1317601396,2048,3032,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317604180,1856,3035,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317682260,53441,3038,2,4,1,8,8,1,64,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void implicit_convolve_sgemm<float, float, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)1, (bool)0, (bool)0, (bool)1>(int, int, int, const T1 *, int, T2 *, const T1 *, kernel_conv_params, unsigned long long, int, float, float, int, const T2 *, const T2 *, bool, bool, int, int)"
1317736405,2080,3040,320,1,1,256,1,1,24,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)3, float, float, float, (int)256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, (int)0>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317739189,1824,3043,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317741813,2400,3046,1,3,1,18,11,1,40,0.000,0.003,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void cudnn::pooling_fw_4d_kernel<float, float, cudnn::maxpooling_func<float, float, (cudnnNanPropagation_t)1>, (cudnnPoolingMode_t)0, (bool)0>(cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnPoolingStruct, T2, T2, int, cudnn::reduced_divisor, cudnn::reduced_divisor)"
1317745045,1216,3049,,,,,,,,,,0.002,1684.210,Device,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Device]
1317749109,5824,3051,32,1,1,32,16,1,128,0.000,0.002,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)9, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
1317764117,1728,3054,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317775797,1216,3057,,,,,,,,,,0.001,842.105,Device,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Device]
1317787125,3296,3059,32,1,1,128,1,1,47,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void gemv2T_kernel_val<int, int, float, float, float, float, (int)128, (int)16, (int)2, (int)2, (bool)0, (bool)0, cublasGemvParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)"
1317800789,1728,3062,320,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void op_generic_tensor_kernel<(int)1, float, float, float, (int)256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, (int)1>(cudnnTensorStruct, T4 *, cudnnTensorStruct, const T2 *, cudnnTensorStruct, const T2 *, T3, T3, T3, cudnnActivationStruct, reducedDivisorArray, int)"
1317812693,1184,3065,,,,,,,,,,0.000,33.784,Device,Device,NVIDIA GeForce RTX 3080 (0),1,,7,[CUDA memcpy Device-to-Device]
1317827317,1728,3069,3,1,10,128,1,1,30,0.001,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void dot_kernel<float, (int)128, (int)0, cublasDotParams<cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>>(T4)"
1317832309,1632,3070,1,1,10,128,1,1,28,0.001,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)"
1317849557,1568,3074,1,1,1,16,8,1,19,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,7,"void softmax_fw_small_kernel<float, float, (int)2, (int)1, (int)16, (int)1>(T1 *, const T1 *, int, int, int, T2, T2)"
